Dataset,Record_ID,Transaction_Date,Customer_ID,Product_ID,Additional_Entity,Transaction_Amount,Discount,Refund,Net_Profit,Anomaly_Score,Priority,Anomaly_Reason,Recommended_Action
Sales,SA00161084,2025-12-29,C001085,P00085,C001085,5516.55,0.0,1103.31,-1196.74,95.24,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00147889,2025-11-04,C007890,P00890,C007890,5834.11,0.0,1166.82,-1266.95,95.23,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00075284,2025-12-04,C015285,P00285,C015285,5185.56,330.99,1103.31,-1363.01,95.19,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00148799,2026-05-03,C008800,P00800,C008800,6469.24,0.0,1293.85,-1427.4,95.19,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00070994,2026-03-04,C010995,P00995,C010995,6151.68,0.0,1230.34,-1317.17,95.16,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00148084,2026-05-18,C008085,P00085,C008085,5185.56,330.99,1103.31,-1363.01,95.16,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00115415,2025-11-15,C015416,P00416,C015416,213.22,13.61,226.83,-315.49,95.15,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00136254,2025-12-19,C016255,P00255,C016255,3394.49,216.67,722.23,-910.46,95.12,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00028874,2025-10-10,C008875,P00875,C008875,4588.54,292.89,976.28,-1278.82,95.12,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00106484,2026-05-28,C006485,P00485,C006485,5516.55,0.0,1103.31,-1156.74,95.11,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00069174,2026-03-09,C009175,P00175,C009175,4881.42,0.0,976.28,-1076.3,95.07,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00082564,2025-11-14,C002565,P00565,C002565,3991.51,254.78,849.26,-1054.65,95.06,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00184484,2026-02-07,C004485,P00485,C004485,5185.56,330.99,1103.31,-1363.01,95.06,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00130599,2026-06-22,C010600,P00600,C010600,6469.24,0.0,1293.85,-1387.4,94.99,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00107394,2025-11-24,C007395,P00395,C007395,6151.68,0.0,1230.34,-1317.17,94.98,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00094394,2026-04-13,C014395,P00395,C014395,5782.58,369.1,1230.34,-1587.2,94.94,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00091105,2026-04-09,C011106,P00106,C011106,99.81,0.0,99.81,-244.84,94.93,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00173200,2026-03-10,C013201,P00201,C013201,34.12,2.18,36.29,-61.8,94.92,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00012299,2026-05-13,C012300,P00300,C012300,6469.24,0.0,1293.85,-1407.4,94.92,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00029784,2026-04-08,C009785,P00785,C009785,5185.56,330.99,1103.31,-1383.01,94.92,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00034594,2026-06-12,C014595,P00595,C014595,6151.68,0.0,1230.34,-1317.17,94.91,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00181754,2026-08-16,C001755,P00755,C001755,3394.49,216.67,722.23,-970.46,94.9,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00014769,2026-02-17,C014770,P00770,C014770,4290.02,273.83,912.77,-1176.73,94.88,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00152894,2026-07-22,C012895,P00895,C012895,6151.68,0.0,1230.34,-1297.17,94.87,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00175384,2026-03-04,C015385,P00385,C015385,5185.56,330.99,1103.31,-1383.01,94.87,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00041874,2026-05-23,C001875,P00875,C001875,4881.42,0.0,976.28,-1056.3,94.87,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00001574,2025-12-24,C001575,P00575,C001575,4588.54,292.89,976.28,-1258.82,94.86,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00119510,2026-02-03,C019511,P00511,C019511,153.52,9.8,163.32,-264.26,94.86,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00013859,2026-08-21,C013860,P00860,C013860,3693.0,235.72,785.75,-992.55,94.83,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00080289,2026-08-21,C000290,P00290,C000290,5484.07,350.05,1166.82,-1485.09,94.82,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00131054,2025-09-20,C011055,P00055,C011055,3611.16,0.0,722.23,-775.43,94.79,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00193584,2026-01-13,C013585,P00585,C013585,5185.56,330.99,1103.31,-1423.01,94.79,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00126959,2026-07-02,C006960,P00960,C006960,3928.73,0.0,785.75,-905.65,94.79,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00091469,2026-04-08,C011470,P00470,C011470,4563.86,0.0,912.77,-986.07,94.73,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00164464,2026-04-03,C004465,P00465,C004465,3991.51,254.78,849.26,-1114.65,94.72,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00047620,2026-02-18,C007621,P00621,C007621,272.92,17.42,290.34,-346.72,94.7,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00087569,2026-08-01,C007570,P00570,C007570,4290.02,273.83,912.77,-1176.73,94.69,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00103949,2026-06-17,C003950,P00950,C003950,3095.98,197.62,658.72,-848.38,94.69,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00113049,2026-05-23,C013050,P00050,C013050,3095.98,197.62,658.72,-828.38,94.69,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00114505,2026-05-19,C014506,P00506,C014506,93.82,5.99,99.81,-153.04,94.68,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00169469,2025-12-19,C009470,P00470,C009470,4290.02,273.83,912.77,-3733.91,94.63,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00117235,2025-11-10,C017236,P00236,C017236,452.03,28.85,480.88,-560.41,94.6,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00001379,2026-06-12,C001380,P00380,C001380,5198.99,0.0,1039.8,-1106.52,94.57,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00042784,2025-11-19,C002785,P00785,C002785,5516.55,0.0,1103.31,-1216.74,94.56,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00179115,2026-05-24,C019116,P00116,C019116,213.22,13.61,226.83,-335.49,94.52,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00111944,2026-05-13,C011945,P00945,C011945,2976.03,0.0,595.21,-655.0,94.5,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00111125,2026-02-13,C011126,P00126,C011126,353.86,0.0,353.86,-384.72,94.5,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00128610,2026-01-09,C008611,P00611,C008611,153.52,9.8,163.32,-244.26,94.5,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00167649,2025-12-24,C007650,P00650,C007650,3095.98,197.62,658.72,-868.38,94.5,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00127700,2026-07-13,C007701,P00701,C007701,34.12,2.18,36.29,-81.8,94.47,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00132510,2025-09-16,C012511,P00511,C012511,163.32,0.0,163.32,-218.16,94.44,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00029589,2025-09-25,C009590,P00590,C009590,5834.11,0.0,1166.82,-1286.95,94.44,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00060269,2025-10-15,C000270,P00270,C000270,4290.02,273.83,912.77,-1156.73,94.43,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00122864,2026-04-13,C002865,P00865,C002865,4246.29,0.0,849.26,-955.86,94.41,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00072099,2026-03-14,C012100,P00100,C012100,6081.09,388.15,1293.85,-1609.29,94.39,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00023674,2026-07-12,C003675,P00675,C003675,4881.42,0.0,976.28,-1096.3,94.39,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00099399,2025-12-29,C019400,P00400,C019400,6081.09,388.15,1293.85,-1629.29,94.39,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00002120,2026-06-23,C002121,P00121,C002121,272.92,17.42,290.34,-366.72,94.36,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00004850,2025-12-15,C004851,P00851,C004851,631.14,40.29,671.42,-774.09,94.33,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00105405,2026-06-13,C005406,P00406,C005406,93.82,5.99,99.81,-173.04,94.32,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00105210,2025-11-30,C005211,P00211,C005211,163.32,0.0,163.32,-198.16,94.32,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00152998,2025-11-03,C012999,P00999,C012999,4817.11,307.48,1281.15,-1559.13,94.32,Critical,Unusual discount; Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00065989,2026-06-17,C005990,P00990,C005990,5834.11,0.0,1166.82,-1286.95,94.31,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00028510,2025-10-11,C008511,P00511,C008511,153.52,9.8,163.32,-224.26,94.3,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00110215,2026-08-17,C010216,P00216,C010216,226.83,0.0,226.83,-307.01,94.3,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00023505,2026-01-24,C003506,P00506,C003506,93.82,5.99,99.81,-193.04,94.29,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00073100,2025-12-10,C013101,P00101,C013101,34.12,2.18,36.29,-121.8,94.28,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00101479,2025-09-10,C001480,P00480,C001480,5198.99,0.0,1039.8,-1126.52,94.28,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00141974,2026-08-21,C001975,P00975,C001975,4881.42,0.0,976.28,-1076.3,94.28,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00097020,2026-06-23,C017021,P00021,C017021,290.34,0.0,290.34,-375.87,94.25,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00097215,2026-01-04,C017216,P00216,C017216,213.22,13.61,226.83,-275.49,94.23,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00175189,2026-08-21,C015190,P00190,C015190,5834.11,0.0,1166.82,-1286.95,94.2,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00138599,2026-05-23,C018600,P00600,C018600,6081.09,388.15,0.0,-335.44,94.16,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00024415,2026-07-23,C004416,P00416,C004416,213.22,13.61,226.83,-275.49,94.16,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00079379,2026-02-22,C019380,P00380,C019380,4887.05,311.94,1039.8,-1300.92,94.15,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00065274,2026-07-02,C005275,P00275,C005275,4588.54,292.89,976.28,-1278.82,94.15,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00013664,2026-02-07,C013665,P00665,C013665,4246.29,0.0,849.26,-955.86,94.13,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00055069,2026-07-17,C015070,P00070,C015070,4563.86,0.0,912.77,-986.07,94.1,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00079184,2026-08-11,C019185,P00185,C019185,5516.55,0.0,1103.31,-1216.74,94.09,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00074179,2025-11-24,C014180,P00180,C014180,5198.99,0.0,1039.8,-1106.52,94.09,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00125230,2025-10-06,C005231,P00231,C005231,417.37,0.0,417.37,-473.57,94.07,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00119315,2026-07-23,C019316,P00316,C019316,226.83,0.0,226.83,-287.01,94.02,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00016394,2026-08-01,C016395,P00395,C016395,6151.68,0.0,1230.34,-1357.17,94.0,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00056174,2026-07-27,C016175,P00175,C016175,4588.54,292.89,976.28,-1218.82,93.98,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00117599,2025-11-09,C017600,P00600,C017600,6081.09,388.15,0.0,-375.44,93.98,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00153544,2026-05-03,C013545,P00545,C013545,2797.47,178.56,595.21,-766.27,93.98,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00127505,2025-12-30,C007506,P00506,C007506,99.81,0.0,99.81,-189.31,93.97,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00236599,2025-11-19,C016600,P00600,C016600,6081.09,388.15,0.0,-3990.51,93.97,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00178205,2025-11-25,C018206,P00206,C018206,93.82,5.99,99.81,-173.04,93.96,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00089844,2025-10-25,C009845,P00845,C009845,2797.47,178.56,595.21,-746.27,93.95,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00046879,2026-02-07,C006880,P00880,C006880,5198.99,0.0,1039.8,-1166.52,93.94,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00154454,2025-10-30,C014455,P00455,C014455,3394.49,216.67,722.23,-950.46,93.91,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00140349,2026-03-09,C000350,P00350,C000350,3095.98,197.62,658.72,-848.38,93.91,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00011389,2025-11-14,C011390,P00390,C011390,5834.11,0.0,1166.82,-1246.95,93.91,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00057084,2026-01-23,C017085,P00085,C017085,5185.56,330.99,1103.31,-1403.01,93.9,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00086100,2026-07-23,C006101,P00101,C006101,36.29,0.0,36.29,-80.45,93.88,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00173655,2026-06-08,C013656,P00656,C013656,690.84,44.1,734.94,-845.33,93.88,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00081654,2026-05-18,C001655,P00655,C001655,3394.49,216.67,722.23,-950.46,93.88,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00014574,2026-08-06,C014575,P00575,C014575,4881.42,0.0,976.28,-1036.3,93.87,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00116949,2026-01-28,C016950,P00950,C016950,3293.6,0.0,658.72,-765.21,93.87,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00166830,2025-09-26,C006831,P00831,C006831,392.33,25.04,417.37,-489.18,93.85,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00185199,2026-01-23,C005200,P00200,C005200,6469.24,0.0,1293.85,-1427.4,93.84,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00111593,2026-05-27,C011594,P00594,C011594,4578.3,292.23,1217.63,-1519.75,93.83,Critical,Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00051169,2025-11-09,C011170,P00170,C011170,4290.02,273.83,912.77,-1176.73,93.79,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00025598,2025-10-19,C005599,P00599,C005599,4817.11,307.48,1281.15,-1599.13,93.78,Critical,Unusual discount; Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00147720,2026-05-19,C007721,P00721,C007721,272.92,17.42,290.34,-366.72,93.78,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00146615,2026-05-09,C006616,P00616,C006616,226.83,0.0,226.83,-307.01,93.77,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00096110,2025-12-25,C016111,P00111,C016111,163.32,0.0,163.32,-218.16,93.77,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00139244,2026-02-27,C019245,P00245,C019245,2976.03,0.0,595.21,-675.0,93.76,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00037064,2026-03-19,C017065,P00065,C017065,3991.51,254.78,849.26,-1074.65,93.76,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00074010,2026-06-08,C014011,P00011,C014011,153.52,9.8,163.32,-204.26,93.76,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00042615,2026-06-03,C002616,P00616,C002616,213.22,13.61,226.83,-315.49,93.75,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00085749,2026-08-06,C005750,P00750,C005750,3095.98,197.62,658.72,-888.38,93.72,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00082655,2026-02-13,C002656,P00656,C002656,690.84,44.1,734.94,-805.33,93.72,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00123094,2025-11-29,C003095,P00095,C003095,5782.58,369.1,0.0,-336.86,93.71,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00089025,2026-07-28,C009026,P00026,C009026,332.63,21.23,353.86,-457.96,93.7,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00008035,2025-09-06,C008036,P00036,C008036,452.03,28.85,480.88,-560.41,93.7,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00007398,2025-12-08,C007399,P00399,C007399,4817.11,307.48,1281.15,-4454.45,93.69,Critical,Unusual discount; Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00157899,2026-04-08,C017900,P00900,C017900,6469.24,0.0,1293.85,-1407.4,93.69,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00179284,2025-11-09,C019285,P00285,C019285,5516.55,0.0,1103.31,-1156.74,93.68,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00103130,2026-03-20,C003131,P00131,C003131,392.33,25.04,417.37,-469.18,93.68,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00083825,2026-04-29,C003826,P00826,C003826,353.86,0.0,353.86,-444.72,93.67,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00082005,2026-05-04,C002006,P00006,C002006,99.81,0.0,99.81,-129.31,93.65,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00143625,2026-02-28,C003626,P00626,C003626,332.63,21.23,353.86,-417.96,93.62,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00089935,2026-01-24,C009936,P00936,C009936,452.03,28.85,480.88,-540.41,93.62,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00124970,2026-01-19,C004971,P00971,C004971,869.95,55.53,925.47,-999.0,93.61,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00181559,2026-02-02,C001560,P00560,C001560,3928.73,0.0,785.75,-865.65,93.61,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00095759,2026-01-08,C015760,P00760,C015760,3693.0,235.72,785.75,-1052.55,93.6,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
